,unit_id,pref_name,cluster,silhouette,shrinkage_class
0,mura:Akita:05201,Akita,1,0.23645483345695487,stable
1,mura:Akita:05202,Akita,0,0.29074177859724337,shrinking
2,mura:Akita:05203,Akita,0,0.3413627679609383,shrinking
3,mura:Akita:05204,Akita,0,0.40364151851610625,shrinking
4,mura:Akita:05206,Akita,3,0.19168471594863318,severely_shrinking
5,mura:Akita:05207,Akita,0,0.37658055361595727,shrinking
6,mura:Akita:05209,Akita,0,0.4546789395559947,shrinking
7,mura:Akita:05210,Akita,0,0.33506818022627755,shrinking
8,mura:Akita:05211,Akita,3,-0.05160392359853402,stable
9,mura:Akita:05212,Akita,0,0.41930356297779164,shrinking
10,mura:Akita:05213,Akita,0,0.41658371451227494,severely_shrinking
11,mura:Akita:05214,Akita,0,0.16818451810172316,shrinking
12,mura:Akita:05215,Akita,0,0.44203645292493743,severely_shrinking
13,mura:Akita:05303,Akita,0,0.3048087646979714,severely_shrinking
14,mura:Akita:05327,Akita,0,0.3369402322329102,severely_shrinking
15,mura:Akita:05346,Akita,0,0.3959616680539664,severely_shrinking
16,mura:Akita:05348,Akita,0,0.3595094511130309,severely_shrinking
17,mura:Akita:05349,Akita,0,0.340376292484348,severely_shrinking
18,mura:Akita:05361,Akita,0,0.33105953721420817,severely_shrinking
19,mura:Akita:05363,Akita,2,0.3934602235193321,severely_shrinking
20,mura:Akita:05366,Akita,2,0.042109293934512876,severely_shrinking
21,mura:Akita:05368,Akita,0,0.19929515749004317,stable
22,mura:Akita:05434,Akita,0,0.23457600852372648,shrinking
23,mura:Akita:05463,Akita,0,0.41016917975888445,shrinking
24,mura:Akita:05464,Akita,0,0.1903667363495408,shrinking
25,mura:Aomori:02201,Aomori,1,0.21854917490576437,stable
26,mura:Aomori:02202,Aomori,0,0.149061617473801,stable
27,mura:Aomori:02203,Aomori,1,0.2728348756713281,stable
28,mura:Aomori:02204,Aomori,0,0.3864414660666269,stable
29,mura:Aomori:02205,Aomori,0,0.24567641740934942,stable
30,mura:Aomori:02206,Aomori,0,0.2968443769763415,stable
31,mura:Aomori:02207,Aomori,1,-0.11788578374873843,stable
32,mura:Aomori:02208,Aomori,3,0.20662698477455232,stable
33,mura:Aomori:02209,Aomori,0,0.3328647054830909,shrinking
34,mura:Aomori:02210,Aomori,0,0.2980064898181111,stable
35,mura:Aomori:02301,Aomori,0,0.19149701407117542,shrinking
36,mura:Aomori:02303,Aomori,3,0.03908471128337427,severely_shrinking
37,mura:Aomori:02304,Aomori,0,0.09583144494226226,severely_shrinking
38,mura:Aomori:02307,Aomori,3,0.07541232344638793,severely_shrinking
39,mura:Aomori:02321,Aomori,0,0.21799748593059207,severely_shrinking
40,mura:Aomori:02323,Aomori,0,0.1611073307928919,severely_shrinking
41,mura:Aomori:02343,Aomori,0,0.27750185424391344,shrinking
42,mura:Aomori:02361,Aomori,2,0.4849895870780915,stable
43,mura:Aomori:02362,Aomori,0,0.21583547541283934,severely_shrinking
44,mura:Aomori:02367,Aomori,2,0.5255296716028504,stable
45,mura:Aomori:02381,Aomori,2,0.4683209817619794,shrinking
46,mura:Aomori:02384,Aomori,2,0.5317154048411504,shrinking
47,mura:Aomori:02387,Aomori,3,-0.019757127322513928,severely_shrinking
48,mura:Aomori:02401,Aomori,3,0.15053685443940634,shrinking
49,mura:Aomori:02402,Aomori,0,0.3357022811516737,shrinking
50,mura:Aomori:02405,Aomori,0,0.13514140259151683,stable
51,mura:Aomori:02406,Aomori,3,0.06546988229813815,shrinking
52,mura:Aomori:02408,Aomori,0,0.12121748741827432,shrinking
53,mura:Aomori:02411,Aomori,3,0.061419506258355225,stable
54,mura:Aomori:02412,Aomori,2,0.11691344645497516,stable
55,mura:Aomori:02423,Aomori,3,0.22226975980668515,stable
56,mura:Aomori:02424,Aomori,3,0.2153863663807487,stable
57,mura:Aomori:02425,Aomori,3,0.28201503299238134,severely_shrinking
58,mura:Aomori:02426,Aomori,3,0.23447599603732378,severely_shrinking
59,mura:Aomori:02441,Aomori,0,0.20961470873417454,shrinking
60,mura:Aomori:02442,Aomori,0,0.31213002535180073,shrinking
61,mura:Aomori:02443,Aomori,0,0.3904111160197732,severely_shrinking
62,mura:Aomori:02445,Aomori,0,0.22088353220759568,shrinking
63,mura:Aomori:02446,Aomori,3,-0.0039518558906516755,stable
64,mura:Aomori:02450,Aomori,0,0.2927723601120566,severely_shrinking
